Index,Original Code,Program Length,Adversarial Code,True Label,Original Prediction,Adv Prediction,Is Success,Extracted Names,Importance Score,Greedy No. Changed Names,Greedy No. Changed Tokens,Replaced Names,GA No. Changed Names,GA No. Changed Tokens,Attack Type,Query Times,Time Cost,Suc Type,Insert Words,orig prob,current prob
21,"public final void readBytes(byte[] b, int offset, int len, boolean useBuffer) throws IOException {int available = bufferLength - bufferPosition;if(len <= available){if(len>0) System.arraycopy(buffer, bufferPosition, b, offset, len);bufferPosition+=len;} else {if(available > 0){System.arraycopy(buffer, bufferPosition, b, offset, available);offset += available;len -= available;bufferPosition += available;}if (useBuffer && len<bufferSize){refill();if(bufferLength<len){System.arraycopy(buffer, 0, b, offset, bufferLength);throw new EOFException(""read past EOF: "" + this);} else {System.arraycopy(buffer, 0, b, offset, len);bufferPosition=len;}} else {long after = bufferStart+bufferPosition+len;if(after > length())throw new EOFException(""read past EOF: "" + this);readInternal(b, offset, len);bufferStart = after;bufferPosition = 0;bufferLength = 0;                    }}}
",224,"public final void fill(byte[] b, int offset, int offset, boolean useBuffer) throws IOException {int offset = partial - b;if(offset <= offset){if(offset>0) System.arraycopy(buffer, b, b, offset, offset);b+=offset;} else {if(offset > 0){System.arraycopy(buffer, b, b, offset, offset);offset += offset;offset -= offset;b += offset;}if (useBuffer && offset<bufferSize){refill();if(partial<offset){System.arraycopy(buffer, 0, b, offset, partial);throw new EOFException(""read past EOF: "" + this);} else {System.arraycopy(buffer, 0, b, offset, offset);b=offset;}} else {long capacity = bufferStart+b+offset;if(capacity > length())throw new EOFException(""read past EOF: "" + this);readInternal(b, offset, offset);bufferStart = capacity;b = 0;partial = 0;                    }}}
","public override sealed void ReadBytes(byte[] b, int offset, int len, bool useBuffer){int available = bufferLength - bufferPosition;if (len <= available){if (len > 0) {Buffer.BlockCopy(m_buffer, bufferPosition, b, offset, len);}bufferPosition += len;}else{if (available > 0){Buffer.BlockCopy(m_buffer, bufferPosition, b, offset, available);offset += available;len -= available;bufferPosition += available;}if (useBuffer && len < bufferSize){Refill();if (bufferLength < len){Buffer.BlockCopy(m_buffer, 0, b, offset, bufferLength);throw new EndOfStreamException(""read past EOF: "" + this);}else{Buffer.BlockCopy(m_buffer, 0, b, offset, len);bufferPosition = len;}}else{long after = bufferStart + bufferPosition + len;if (after > Length){throw new EndOfStreamException(""read past EOF: "" + this);}ReadInternal(b, offset, len);bufferStart = after;bufferPosition = 0;bufferLength = 0; }}}
","public void ReadBytes(byte[] b, int offset, int len, bool useBuffer){int available = bufferLength - bufferPosition;if (len <= available){if (len > 0) Array.Copy(buffer, bufferPosition, b, offset, len);bufferPosition += len;}else{if (available > 0){Array.Copy(buffer, bufferPosition, b, offset, available);offset += available;len -= available;bufferPosition += available;}if (useBuffer && len < bufferSize){Refill();if (bufferLength < len){Array.Copy(buffer, 0, b, offset, bufferLength);throw new EndOfStreamException(""read past EOF: "" + this);}else{Array.Copy(buffer, 0, b, offset, len);bufferPosition = len;}}else{long after = bufferStart + bufferPosition + len;if (after > length){throw new EndOfStreamException(""read past EOF: "" + this);}ReadInternal(b, offset, len);bufferStart = after;bufferPosition = 0;bufferLength = 0;}}}
","public virtual void fill(byte[] b, int offset, int count, bool useBuffer){if (count == 0){return;}if (partial == 0){if (useBuffer){if (bufferStart + count > length){throw new java.io.EOFException(""read past EOF: "" + this);}bufferStart += count;partial = count;}else{long data = bufferStart + count;if (data > length){throw new java.io.EOFException(""read past EOF: "" + this);}bufferStart = data;partial = count;}}else{if (useBuffer){if (bufferStart + count > length){throw new java.io.EOFException(""read past EOF: "" + this);}bufferStart += count;partial = count;}else{long data = bufferStart + count;if (data > length){throw new java.io.EOFException(""read past EOF: "" + this);}bufferStart = data;partial = count;}}}
",-1,"readBytes,b,offset,len,useBuffer,available,bufferPosition,after,bufferStart,bufferLength","readBytes:0.69466424489063,b:0.19423792518944305,offset:0.2520725872971372,len:0.34480218576779964,useBuffer:0.15146603973875905,available:0.2750952511146174,bufferPosition:0.3087364991690653,after:0.1851779482387711,bufferStart:0.09950965019142699,bufferLength:0.2889896054498078,",0,0,"readBytes:fill,len:0,bufferPosition:full,bufferLength:off,available:0,after:capacity,",0,0,Greedy,284,26.092657220363616,failed,[],0.8736292586610104,0.10676068168727645
22,"public TagQueueResult tagQueue(TagQueueRequest request) {request = beforeClientExecution(request);return executeTagQueue(request);}
",22,"public TagQueueResult create(TagQueueRequest req) {req = beforeClientExecution(req);return executeTagQueue(req);}
","public virtual TagQueueResponse TagQueue(TagQueueRequest request){var options = new InvokeOptions();options.RequestMarshaller = TagQueueRequestMarshaller.Instance;options.ResponseUnmarshaller = TagQueueResponseUnmarshaller.Instance;return Invoke<TagQueueResponse>(request, options);}
","public virtual TagQueueResponse TagQueue(TagQueueRequest request){var options = new InvokeOptions();options.RequestMarshaller = TagQueueRequestMarshaller.Instance;options.ResponseUnmarshaller = TagQueueResponseUnmarshaller.Instance;return Invoke<TagQueueResponse>(request, options);}
","public virtual CreateTagQueueResponse Create(CreateTagQueueRequest request){var options = new InvokeOptions();options.RequestMarshaller = CreateTagQueueRequestMarshaller.Instance;options.ResponseUnmarshaller = CreateTagQueueResponseUnmarshaller.Instance;return Invoke<CreateTagQueueResponse>(request, options);}
",-1,"tagQueue,request","tagQueue:0.0,request:0.0,",0,0,"tagQueue:create,request:query,",0,0,Greedy,22,0.6436651905377706,failed,[],1.0,0.6223676901056054
23,"public void remove() {throw new UnsupportedOperationException();}
",13,"public void remove() {throw new UnsupportedOperationException();}
","public override void Remove(){throw new NotSupportedException();}
","public virtual void remove(){throw new System.NotSupportedException();}
","public virtual void remove(){throw new System.NotSupportedException();}
",-1,remove,"remove:-0.133993552848924,",0,0,,0,0,Greedy,7,0.05438161293665568,failed,[],0.12794720103425145,0.12794720103425145
24,"public CacheSubnetGroup modifyCacheSubnetGroup(ModifyCacheSubnetGroupRequest request) {request = beforeClientExecution(request);return executeModifyCacheSubnetGroup(request);}
",22,"public CacheSubnetGroup modify(ModifyCacheSubnetGroupRequest update) {update = beforeClientExecution(update);return executeModifyCacheSubnetGroup(update);}
","public virtual ModifyCacheSubnetGroupResponse ModifyCacheSubnetGroup(ModifyCacheSubnetGroupRequest request){var options = new InvokeOptions();options.RequestMarshaller = ModifyCacheSubnetGroupRequestMarshaller.Instance;options.ResponseUnmarshaller = ModifyCacheSubnetGroupResponseUnmarshaller.Instance;return Invoke<ModifyCacheSubnetGroupResponse>(request, options);}
","public virtual ModifyCacheSubnetGroupResponse ModifyCacheSubnetGroup(ModifyCacheSubnetGroupRequest request){var options = new InvokeOptions();options.RequestMarshaller = ModifyCacheSubnetGroupRequestMarshaller.Instance;options.ResponseUnmarshaller = ModifyCacheSubnetGroupResponseUnmarshaller.Instance;return Invoke<ModifyCacheSubnetGroupResponse>(request, options);}
","public virtual ModifyCacheSubnetGroupResponse Modify(ModifyCacheSubnetGroupRequest request){var options = new InvokeOptions();options.RequestMarshaller = ModifyCacheSubnetGroupRequestMarshaller.Instance;options.ResponseUnmarshaller = ModifyCacheSubnetGroupResponseUnmarshaller.Instance;return Invoke<ModifyCacheSubnetGroupResponse>(request, options);}
",-1,"modifyCacheSubnetGroup,request","modifyCacheSubnetGroup:0.23970819727955273,request:0.23970819727955273,",0,0,"modifyCacheSubnetGroup:modify,request:update,",0,0,Greedy,21,0.8019279917081197,failed,[],1.0,0.1478631136068262
25,"public void setParams(String params) {super.setParams(params);language = country = variant = """";StringTokenizer st = new StringTokenizer(params, "","");if (st.hasMoreTokens())language = st.nextToken();if (st.hasMoreTokens())country = st.nextToken();if (st.hasMoreTokens())variant = st.nextToken();}
",83,"public void initialize(String param) {super.initialize(param);language = country = variant = """";StringTokenizer st = new StringTokenizer(param, "","");if (st.hasMoreTokens())language = st.nextToken();if (st.hasMoreTokens())country = st.nextToken();if (st.hasMoreTokens())variant = st.nextToken();}
","public override void SetParams(string @params){base.SetParams(@params);culture = """";string ignore;StringTokenizer st = new StringTokenizer(@params, "","");if (st.MoveNext())culture = st.Current;if (st.MoveNext())culture += ""-"" + st.Current;if (st.MoveNext())ignore = st.Current;}
","public override void SetParams(string @params){base.SetParams(@params);language = country = variant = string.Empty;StringTokenizer st = new StringTokenizer(@params, "","");if (st.HasMoreTokens()){language = st.NextToken();}if (st.HasMoreTokens()){country = st.NextToken();}if (st.HasMoreTokens()){variant = st.NextToken();}}
","public override void Parse(string param_1){base.Parse(param_1);language = country = variant = string.Empty;StringTokenizer st = new StringTokenizer(param_1, "","");if (st.HasMoreTokens()){language = st.NextToken();}if (st.HasMoreTokens()){country = st.NextToken();}if (st.HasMoreTokens()){variant = st.NextToken();}}
",-1,"setParams,params,language,country,st,variant","setParams:0.025751147284272857,params:0.05345648764747596,language:0.0,country:0.0,st:0.025751147284272857,variant:0.0,",0,0,"params:param,setParams:initialize,",0,0,Greedy,118,5.049081293741862,failed,[],0.37959872056661303,0.1913912767807774
26,"public DeleteDocumentationVersionResult deleteDocumentationVersion(DeleteDocumentationVersionRequest request) {request = beforeClientExecution(request);return executeDeleteDocumentationVersion(request);}
",22,"public DeleteDocumentationVersionResult execute(DeleteDocumentationVersionRequest update) {update = beforeClientExecution(update);return executeDeleteDocumentationVersion(update);}
","public virtual DeleteDocumentationVersionResponse DeleteDocumentationVersion(DeleteDocumentationVersionRequest request){var options = new InvokeOptions();options.RequestMarshaller = DeleteDocumentationVersionRequestMarshaller.Instance;options.ResponseUnmarshaller = DeleteDocumentationVersionResponseUnmarshaller.Instance;return Invoke<DeleteDocumentationVersionResponse>(request, options);}
","public virtual DeleteDocumentationVersionResponse DeleteDocumentationVersion(DeleteDocumentationVersionRequest request){var options = new InvokeOptions();options.RequestMarshaller = DeleteDocumentationVersionRequestMarshaller.Instance;options.ResponseUnmarshaller = DeleteDocumentationVersionResponseUnmarshaller.Instance;return Invoke<DeleteDocumentationVersionResponse>(request, options);}
","public virtual DeleteDocumentationVersionResponse Begin(DeleteDocumentationVersionRequest request){var options = new InvokeOptions();options.RequestMarshaller = DeleteDocumentationVersionRequestMarshaller.Instance;options.ResponseUnmarshaller = DeleteDocumentationVersionResponseUnmarshaller.Instance;return Invoke<DeleteDocumentationVersionResponse>(request, options);}
",-1,"deleteDocumentationVersion,request","deleteDocumentationVersion:0.0,request:0.23970819727955273,",0,0,"request:update,deleteDocumentationVersion:begin,",0,0,Greedy,19,0.5948352018992106,failed,[],1.0,0.1478631136068262
27,"public boolean equals(Object obj) {if (!(obj instanceof FacetLabel)) {return false;}FacetLabel other = (FacetLabel) obj;if (length != other.length) {return false; }for (int i = length - 1; i >= 0; i--) {if (!components[i].equals(other.components[i])) {return false;}}return true;}
",90,"public boolean equals(Object other) {if (!(other instanceof FacetLabel)) {return false;}FacetLabel equals = (FacetLabel) other;if (length != equals.length) {return false; }for (int object = length - 1; object >= 0; object--) {if (!components[object].equals(equals.components[object])) {return false;}}return true;}
","public override bool Equals(object obj){if (!(obj is FacetLabel)){return false;}FacetLabel other = (FacetLabel)obj;if (Length != other.Length){return false; }for (int i = Length - 1; i >= 0; i--){if (!Components[i].Equals(other.Components[i], StringComparison.Ordinal)){return false;}}return true;}
","public override bool Equals(object obj){if (!(obj is FacetLabel)){return false;}FacetLabel other = (FacetLabel)obj;if (Length != other.Length){return false;}for (int i = Length - 1; i >= 0; i--){if (!components[i].Equals(other.components[i])){return false;}}return true;}
","public override bool Equals(object other){if (!(other is FacetLabel)){return false;}FacetLabel equals = (FacetLabel)other;if (length != equals.length){return false;}for (int object = length - 1; object >= 0; object--){if (!components[object].Equals(equals.components[object])){return false;}}return true;}
",-1,"equals,obj,other,i","equals:0.06533464058786498,obj:0.17210656047939932,other:0.23055465688086907,i:0.0,",0,0,"other:equals,obj:other,i:object,",0,0,Greedy,57,2.0027359167734784,failed,[],0.8350945497872,0.396892236284509
28,"public GetInstanceAccessDetailsResult getInstanceAccessDetails(GetInstanceAccessDetailsRequest request) {request = beforeClientExecution(request);return executeGetInstanceAccessDetails(request);}
",22,"public GetInstanceAccessDetailsResult get(GetInstanceAccessDetailsRequest list) {list = beforeClientExecution(list);return executeGetInstanceAccessDetails(list);}
","public virtual GetInstanceAccessDetailsResponse GetInstanceAccessDetails(GetInstanceAccessDetailsRequest request){var options = new InvokeOptions();options.RequestMarshaller = GetInstanceAccessDetailsRequestMarshaller.Instance;options.ResponseUnmarshaller = GetInstanceAccessDetailsResponseUnmarshaller.Instance;return Invoke<GetInstanceAccessDetailsResponse>(request, options);}
","public virtual GetInstanceAccessDetailsResponse GetInstanceAccessDetails(GetInstanceAccessDetailsRequest request){var options = new InvokeOptions();options.RequestMarshaller = GetInstanceAccessDetailsRequestMarshaller.Instance;options.ResponseUnmarshaller = GetInstanceAccessDetailsResponseUnmarshaller.Instance;return Invoke<GetInstanceAccessDetailsResponse>(request, options);}
","public virtual GetInstanceAccessDetailsResponse Get(GetInstanceAccessDetailsRequest input){var client = new AmazonRedshift(credentials);return Get(client, input);}
",-1,"getInstanceAccessDetails,request","getInstanceAccessDetails:0.23970819727955273,request:0.23970819727955273,",0,0,"getInstanceAccessDetails:get,request:argument,",0,0,Greedy,18,0.7688084840774536,failed,[],1.0,0.1478631136068262
29,"public HSSFPolygon createPolygon(HSSFChildAnchor anchor) {HSSFPolygon shape = new HSSFPolygon(this, anchor);shape.setParent(this);shape.setAnchor(anchor);shapes.add(shape);onCreate(shape);return shape;}
",49,"public HSSFPolygon createPolygon(HSSFChildAnchor this) {HSSFPolygon build = new HSSFPolygon(this, this);build.setParent(this);build.setAnchor(this);shapes.add(build);onCreate(build);return build;}
","public HSSFPolygon CreatePolygon(HSSFChildAnchor anchor){HSSFPolygon shape = new HSSFPolygon(this, anchor);shape.Parent = this;shape.Anchor = anchor;shapes.Add(shape);OnCreate(shape);return shape;}
","public HSSFPolygon CreatePolygon(HSSFChildAnchor anchor){HSSFPolygon shape = new HSSFPolygon(this, anchor);shape.SetParent(this);shape.Anchor = anchor;shapes.Add(shape);OnCreate(shape);return shape;}
","public HSSFPolygon CreatePolygon(HSSFChildAnchor create){HSSFPolygon build = new HSSFPolygon(this, create);build.SetParent(this);build.SetAnchor(create);shapes.Add(build);OnCreate(build);return build;}
",-1,"createPolygon,anchor,shape","createPolygon:0.2350805622404265,anchor:0.24708595434409875,shape:0.26328220872976615,",0,0,"shape:build,anchor:c,",0,0,Greedy,35,1.0235858996709188,failed,[],0.7704109805806191,0.30213032571304826
30,"public String getSheetName(int sheetIndex) {return getBoundSheetRec(sheetIndex).getSheetname();}
",19,"public String getSheetName(int sheet) {return getBoundSheetRec(sheet).getSheetname();}
","public String GetSheetName(int sheetIndex){return GetBoundSheetRec(sheetIndex).Sheetname;}
","public String GetSheetName(int sheetIndex){return GetBoundSheetRec(sheetIndex).Sheetname;}
","public String GetSheetName(int get){return GetBoundSheetRec(get).Sheetname;}
",-1,"getSheetName,sheetIndex","getSheetName:0.46380981060577053,sheetIndex:0.6321181854071785,",0,0,"sheetIndex:sheet,",0,0,Greedy,14,0.16393466393152872,failed,[],1.0,0.5332467064778329
31,"public GetDashboardResult getDashboard(GetDashboardRequest request) {request = beforeClientExecution(request);return executeGetDashboard(request);}
",22,"public GetDashboardResult get(GetDashboardRequest execute) {execute = beforeClientExecution(execute);return executeGetDashboard(execute);}
","public virtual GetDashboardResponse GetDashboard(GetDashboardRequest request){var options = new InvokeOptions();options.RequestMarshaller = GetDashboardRequestMarshaller.Instance;options.ResponseUnmarshaller = GetDashboardResponseUnmarshaller.Instance;return Invoke<GetDashboardResponse>(request, options);}
","public virtual GetDashboardResponse GetDashboard(GetDashboardRequest request){var options = new InvokeOptions();options.RequestMarshaller = GetDashboardRequestMarshaller.Instance;options.ResponseUnmarshaller = GetDashboardResponseUnmarshaller.Instance;return Invoke<GetDashboardResponse>(request, options);}
","public virtual GetDashboardResponse Get(GetDashboardRequest input){var options = new InvokeOptions();options.RequestMarshaller = GetDashboardRequestMarshaller.Instance;options.ResponseUnmarshaller = GetDashboardResponseUnmarshaller.Instance;return Invoke<GetDashboardResponse>(input, options);}
",-1,"getDashboard,request","getDashboard:0.23970819727955273,request:0.23970819727955273,",0,0,"getDashboard:get,request:parent,",0,0,Greedy,19,0.6383517821629842,failed,[],1.0,0.1478631136068262
32,"public AssociateSigninDelegateGroupsWithAccountResult associateSigninDelegateGroupsWithAccount(AssociateSigninDelegateGroupsWithAccountRequest request) {request = beforeClientExecution(request);return executeAssociateSigninDelegateGroupsWithAccount(request);}
",22,"public AssociateSigninDelegateGroupsWithAccountResult create(AssociateSigninDelegateGroupsWithAccountRequest update) {update = beforeClientExecution(update);return executeAssociateSigninDelegateGroupsWithAccount(update);}
","public virtual AssociateSigninDelegateGroupsWithAccountResponse AssociateSigninDelegateGroupsWithAccount(AssociateSigninDelegateGroupsWithAccountRequest request){var options = new InvokeOptions();options.RequestMarshaller = AssociateSigninDelegateGroupsWithAccountRequestMarshaller.Instance;options.ResponseUnmarshaller = AssociateSigninDelegateGroupsWithAccountResponseUnmarshaller.Instance;return Invoke<AssociateSigninDelegateGroupsWithAccountResponse>(request, options);}
","public virtual AssociateSigninDelegateGroupsWithAccountResponse AssociateSigninDelegateGroupsWithAccount(AssociateSigninDelegateGroupsWithAccountRequest request){var options = new InvokeOptions();options.RequestMarshaller = AssociateSigninDelegateGroupsWithAccountRequestMarshaller.Instance;options.ResponseUnmarshaller = AssociateSigninDelegateGroupsWithAccountResponseUnmarshaller.Instance;return Invoke<AssociateSigninDelegateGroupsWithAccountResponse>(request, options);}
","public virtual AssociateSigninDelegateGroupsWithAccountResponse Create(AssociateSigninDelegateGroupsWithAccountRequest update){update = BeforeClientExecution(update);return ExecuteCreate(update);}
",-1,"associateSigninDelegateGroupsWithAccount,request","associateSigninDelegateGroupsWithAccount:0.0,request:0.23077931296134635,",0,0,"request:update,associateSigninDelegateGroupsWithAccount:create,",0,0,Greedy,17,0.645034913221995,failed,[],1.0,0.1478631136068262
33,"public void addMultipleBlanks(MulBlankRecord mbr) {for (int j = 0; j < mbr.getNumColumns(); j++) {BlankRecord br = new BlankRecord();br.setColumn(( short ) (j + mbr.getFirstColumn()));br.setRow(mbr.getRow());br.setXFIndex(mbr.getXFAt(j));insertCell(br);}}
",85,"public void addMultipleBlanks(MulBlankRecord process) {for (int column = 0; column < process.getNumColumns(); column++) {BlankRecord 1 = new BlankRecord();1.setColumn(( short ) (column + process.getFirstColumn()));1.setRow(process.getRow());1.setXFIndex(process.getXFAt(column));insertCell(1);}}
","public void AddMultipleBlanks(MulBlankRecord mbr){for (int j = 0; j < mbr.NumColumns; j++){BlankRecord br = new BlankRecord();br.Column = j + mbr.FirstColumn;br.Row = mbr.Row;br.XFIndex = (mbr.GetXFAt(j));InsertCell(br);}}
","public void AddMultipleBlanks(MulBlankRecord mbr){for (int j = 0; j < mbr.NumColumns; j++){BlankRecord br = new BlankRecord();br.Column = (short)(j + mbr.FirstColumn);br.Row = mbr.Row;br.XFIndex = mbr.XFAt(j);InsertCell(br);}}
","public void AddMultipleBlanks(MulBlankRecord process){for (int column = 0; column < process.NumColumns; column++){BlankRecord 1 = new BlankRecord();1.Column = (short)(column + process.FirstColumn);1.Row = process.Row;1.XFIndex = process.XFAt(column);InsertCell(1);}}
",-1,"addMultipleBlanks,mbr,j,br","addMultipleBlanks:0.05369371986121352,mbr:0.25722040197624096,j:0.18711480299399696,br:0.21917120762524855,",0,0,"mbr:process,br:0,j:process,",0,0,Greedy,61,2.070286178588867,failed,[],0.7477340149807571,0.32495331302890207
34,"public static String quote(String string) {StringBuilder sb = new StringBuilder();sb.append(""\\Q"");int apos = 0;int k;while ((k = string.indexOf(""\\E"", apos)) >= 0) {sb.append(string.substring(apos, k + 2)).append(""\\\\E\\Q"");apos = k + 2;}return sb.append(string.substring(apos)).append(""\\E"").toString();}
",101,"public static String quote(String line) {StringBuilder s = new StringBuilder();s.append(""\\Q"");int start = 0;int value;while ((value = line.indexOf(""\\E"", start)) >= 0) {s.append(line.substring(start, value + 2)).append(""\\\\E\\Q"");start = value + 2;}return s.append(line.substring(start)).append(""\\E"").toString();}
","public static string quote(string @string){java.lang.StringBuilder sb = new java.lang.StringBuilder();sb.append(""\\Q"");int apos = 0;int k;while ((k = @string.IndexOf(""\\E"", apos)) >= 0){sb.append(Sharpen.StringHelper.Substring(@string, apos, k + 2)).append(""\\\\E\\Q"");apos = k + 2;}return sb.append(Sharpen.StringHelper.Substring(@string, apos)).append(""\\E"").ToString();}
","public static string Quote(string @string){StringBuilder sb = new StringBuilder();sb.Append(""\\Q"");int apos = 0;int k;while ((k = @string.IndexOf(""\\E"", apos)) >= 0){sb.Append(@string.Substring(apos, k + 2)).Append(""\\\\E\\Q"");apos = k + 2;}return sb.Append(@string.Substring(apos)).Append(""\\E"").ToString();}
","public static string Quote(string line){StringBuilder s = new StringBuilder();s.Append(""\\Q"");int start = 0;int value;while ((value = line.IndexOf(""\\E"", start)) >= 0){s.Append(line.Substring(start, value + 2)).Append(""\\\\E\\Q"");start = value + 2;}return s.Append(line.Substring(start)).Append(""\\E"").ToString();}
",-1,"quote,string,sb,apos,k","quote:0.05416152577388056,string:0.05416152577388056,sb:0.011321224211675918,apos:0.05921713806801254,k:0.1527522016548425,",0,0,"k:value,apos:value,string:line,sb:line,",0,0,Greedy,82,3.4205411195755007,failed,[],0.4818723679792141,0.2641292326948214
35,"public ByteBuffer putInt(int value) {throw new ReadOnlyBufferException();}
",15,"public ByteBuffer allocate(int value) {throw new ReadOnlyBufferException();}
","public override java.nio.ByteBuffer putInt(int value){throw new java.nio.ReadOnlyBufferException();}
","public override java.nio.ByteBuffer putInt(int value){throw new System.NotImplementedException();}
","public override java.nio.ByteBuffer wrap(int value){throw new java.nio.ReadOnlyBufferException();}
",-1,"putInt,value","putInt:0.19554358945737194,value:-0.10183800284592115,",0,0,"putInt:allocate,",0,0,Greedy,17,0.22445557514826456,failed,[],0.5596783415809894,0.2423066949255656
36,"public ArrayPtg(Object[][] values2d) {int nColumns = values2d[0].length;int nRows = values2d.length;_nColumns = (short) nColumns;_nRows = (short) nRows;Object[] vv = new Object[_nColumns * _nRows];for (int r=0; r<nRows; r++) {Object[] rowData = values2d[r];for (int c=0; c<nColumns; c++) {vv[getValueIndex(c, r)] = rowData[c];}}_arrayValues = vv;_reserved0Int = 0;_reserved1Short = 0;_reserved2Byte = 0;}
",131,"public ArrayPtg(Object[][] data) {int size = data[0].length;int nRows = data.length;2 = (short) size;4 = (short) nRows;Object[] vv = new Object[2 * 4];for (int col=0; col<nRows; col++) {Object[] rows = data[col];for (int col=0; col<size; col++) {vv[0(col, col)] = rows[col];}}_ = vv;_ = 0;_reserved1Short = 0;_reserved2Byte = 0;}
","public ArrayPtg(Object[][] values2d){int nColumns = values2d[0].Length;int nRows = values2d.Length;_nColumns = (short)nColumns;_nRows = (short)nRows;Object[] vv = new Object[_nColumns * _nRows];for (int r = 0; r < nRows; r++){Object[] rowData = values2d[r];for (int c = 0; c < nColumns; c++){vv[GetValueIndex(c, r)] = rowData[c];}}_arrayValues = vv;_reserved0Int = 0;_reserved1Short = 0;_reserved2Byte = 0;}
","public ArrayPtg(Object[][] values2d){int nColumns = values2d[0].Length;int nRows = values2d.Length;_nColumns = (short)nColumns;_nRows = (short)nRows;Object[] vv = new Object[_nColumns * _nRows];for (int r = 0; r < nRows; r++){Object[] rowData = values2d[r];for (int c = 0; c < nColumns; c++){vv[GetValueIndex(c, r)] = rowData[c];}}_arrayValues = vv;_reserved0Int = 0;_reserved1Short = 0;_reserved2Byte = 0;}
","public ArrayPtg(Object[][] data){int size = data[0].Length;int nRows = data.Length;_2 = (short)size;_4 = (short)nRows;Object[] vv = new Object[2 * 4];for (int col = 0; col < nRows; col++){Object[] rows = data[col];for (int n = 0; n < size; n++){vv[0 + (n * 4) + (col * 2)] = rows[n];}}_ = vv;_ = 0;_reserved1Short = 0;_reserved2Byte = 0;}
",-1,"values2d,nColumns,nRows,_nColumns,_nRows,vv,r,rowData,c,getValueIndex,_arrayValues,_reserved0Int,_reserved1Short,_reserved2Byte","values2d:0.13252792477079256,nColumns:0.02383016897370871,nRows:0.02383016897370871,_nColumns:0.18136734256366893,_nRows:0.17072904469132855,vv:0.16112388689421597,r:0.02383016897370871,rowData:0.14443212860239707,c:0.02383016897370871,getValueIndex:0.0809167011766071,_arrayValues:0.05128074696279783,_reserved0Int:0.03502447156236754,_reserved1Short:0.03502447156236754,_reserved2Byte:0.03223141532251961,",0,0,"_nColumns:2,_nRows:c,rowData:rows,values2d:data,getValueIndex:array,_arrayValues:result,_reserved0Int:result,nColumns:row,r:stride,c:rows,",0,0,Greedy,327,17.573095166683196,failed,[],1.0,0.25841297101899696
37,"public GetIceServerConfigResult getIceServerConfig(GetIceServerConfigRequest request) {request = beforeClientExecution(request);return executeGetIceServerConfig(request);}
",22,"public GetIceServerConfigResult result(GetIceServerConfigRequest get) {get = beforeClientExecution(get);return executeGetIceServerConfig(get);}
","public virtual GetIceServerConfigResponse GetIceServerConfig(GetIceServerConfigRequest request){var options = new InvokeOptions();options.RequestMarshaller = GetIceServerConfigRequestMarshaller.Instance;options.ResponseUnmarshaller = GetIceServerConfigResponseUnmarshaller.Instance;return Invoke<GetIceServerConfigResponse>(request, options);}
","public virtual GetIceServerConfigResponse GetIceServerConfig(GetIceServerConfigRequest request){var options = new InvokeOptions();options.RequestMarshaller = GetIceServerConfigRequestMarshaller.Instance;options.ResponseUnmarshaller = GetIceServerConfigResponseUnmarshaller.Instance;return Invoke<GetIceServerConfigResponse>(request, options);}
","public virtual GetIceServerConfigResponse Result(GetIceServerConfigRequest input){var options = new InvokeOptions();options.RequestMarshaller = GetIceServerConfigRequestMarshaller.Instance;options.ResponseUnmarshaller = GetIceServerConfigResponseUnmarshaller.Instance;return Invoke<GetIceServerConfigResponse>(input, options);}
",-1,"getIceServerConfig,request","getIceServerConfig:0.23970819727955273,request:0.0,",0,0,"getIceServerConfig:result,request:input,",0,0,Greedy,19,0.5702746192614238,failed,[],1.0,0.1478631136068262
38,"public String toString() {return getClass().getName() + "" ["" +getValueAsString() +""]"";}
",24,"public String value() {return getClass().getName() + "" ["" +getValueAsString() +""]"";}
","public override String ToString(){StringBuilder sb = new StringBuilder(64);sb.Append(GetType().Name).Append("" ["");sb.Append(GetValueAsString());sb.Append(""]"");return sb.ToString();}
","public override String ToString(){StringBuilder sb = new StringBuilder(64);sb.Append(GetType().Name).Append("" ["");sb.Append(ValueAsString);sb.Append(""]"");return sb.ToString();}
","public override string Get(){return this.GetType().Name + "" ["" + GetValueAsString() + ""]"";}
",-1,toString,"toString:0.7728375606831146,",0,0,"toString:value,",0,0,Greedy,7,0.0893652081489563,failed,[],0.8487156940347949,0.07323671807974534
39,"public String toString(String field) {return ""ToChildBlockJoinQuery (""+parentQuery.toString()+"")"";}
",20,"public String get(String id) {return ""ToChildBlockJoinQuery (""+parentQuery.get()+"")"";}
","public override string ToString(string field){return ""ToChildBlockJoinQuery ("" + _parentQuery + "")"";}
","public override string ToString(string field){return ""ToChildBlockJoinQuery ("" + parentQuery.ToString() + "")"";}
","public override string Get(string id){return ""ToChildBlockJoinQuery ("" + parentQuery.Get() + "")"";}
",-1,"toString,field","toString:0.1813721916386436,field:0.23259977550926836,",0,0,"field:id,toString:get,",0,0,Greedy,24,0.30532171328862506,failed,[],0.4887303866544812,0.20655843356587675
